customer_id,cashier_id,type,time,day,price,payment_type
CUST000435,4,Grocery,01 06,Sunday,951.87,CASH
CUST000436,2,Sports Fitness,15 24,Monday,7798.58,CARD
CUST000437,2,Toys Games,15 31,Tuesday,254.72,CASH
CUST000438,1,Beauty Personal Care,05 07,Sunday,1291.96,CASH
CUST000439,1,Electronics,07 48,Thursday,4681.62,CARD
CUST000440,2,Toys Games,03 45,Sunday,2581.44,CASH
CUST000441,2,Healthcare,05 53,Sunday,3165.75,CASH
CUST000442,1,Home Kitchen,21 02,Monday,1437.50,UPI
CUST000443,5,Fashion,04 02,Sunday,699.49,CASH
CUST000444,4,Electronics,15 51,Friday,16389.49,CARD
CUST000445,5,Electronics,04 00,Monday,46751.77,CASH
CUST000446,6,Books Stationery,08 50,Monday,1082.52,UPI
CUST000447,2,Food,05 31,Saturday,322.00,CARD
CUST000448,6,Toys Games,22 26,Sunday,1249.09,CARD
CUST000449,3,Sports Fitness,07 23,Monday,1303.35,CARD
CUST000450,4,Electronics,06 41,Friday,11782.37,CASH
CUST000451,2,Home Kitchen,12 29,Wednesday,4349.58,CARD
CUST000452,3,Fashion,02 45,Friday,2438.57,CARD
CUST000453,5,Toys Games,23 17,Saturday,1392.13,CASH
CUST000454,4,Food,21 16,Monday,133.09,UPI
CUST000455,4,Beauty Personal Care,22 31,Friday,1703.78,CARD
CUST000456,1,Books Stationery,16 29,Saturday,1918.09,UPI
CUST000457,6,Electronics,19 08,Thursday,4702.87,CARD
CUST000458,6,Books Stationery,21 13,Thursday,415.03,UPI
CUST000459,3,Toys Games,20 11,Saturday,2276.09,CARD
CUST000460,1,Food,23 33,Tuesday,363.98,UPI
CUST000461,5,Sports Fitness,00 17,Friday,13066.94,CARD
CUST000462,6,Toys Games,11 29,Tuesday,3550.00,UPI
CUST000463,4,Beauty Personal Care,12 44,Sunday,2646.35,CARD
CUST000464,6,Food,05 26,Thursday,68.55,CARD
CUST000465,5,Electronics,10 30,Friday,3748.67,CARD
CUST000466,1,Home Kitchen,04 02,Tuesday,2998.88,CARD
CUST000467,1,Electronics,07 12,Friday,1122.55,UPI
CUST000468,6,Grocery,22 14,Wednesday,1811.16,UPI
CUST000469,6,Fashion,20 42,Thursday,4600.81,CARD
CUST000470,5,Beauty Personal Care,14 09,Monday,765.82,UPI
CUST000471,4,Toys Games,08 40,Sunday,759.00,CASH
CUST000472,1,Electronics,01 08,Thursday,37639.72,CARD
CUST000473,2,Books Stationery,05 04,Tuesday,1631.42,CASH
CUST000474,5,Books Stationery,04 40,Friday,165.47,UPI
CUST000475,6,Sports Fitness,10 32,Sunday,1946.12,UPI
CUST000476,4,Toys Games,19 11,Sunday,3479.38,CARD
CUST000477,3,Grocery,22 16,Saturday,2342.05,UPI
CUST000478,2,Sports Fitness,18 53,Tuesday,14267.53,CASH
CUST000479,5,Beauty Personal Care,16 47,Thursday,2472.34,CARD
CUST000480,3,Electronics,10 02,Saturday,12493.64,CASH
CUST000481,5,Home Kitchen,23 57,Wednesday,5609.73,CARD
CUST000482,3,Sports Fitness,07 18,Monday,9266.27,UPI
CUST000483,2,Electronics,05 51,Monday,14196.53,CARD
CUST000484,1,Fashion,02 14,Wednesday,2694.67,UPI
CUST000485,5,Electronics,13 26,Friday,13923.79,CASH
CUST000486,2,Home Kitchen,07 00,Sunday,3546.70,CASH
CUST000487,6,Beauty Personal Care,22 17,Monday,1899.48,UPI
CUST000488,2,Grocery,23 46,Monday,1904.27,CASH
CUST000489,5,Beauty Personal Care,08 06,Friday,2833.53,CASH
CUST000490,6,Home Kitchen,05 36,Monday,9527.44,CASH
CUST000491,1,Sports Fitness,02 32,Tuesday,11200.13,CARD
CUST000492,1,Electronics,21 07,Saturday,11134.65,CARD
CUST000493,2,Healthcare,17 29,Monday,1687.42,CASH
CUST000494,4,Electronics,15 09,Monday,10905.05,CASH
CUST000495,1,Home Kitchen,05 07,Saturday,9524.72,CARD
CUST000496,6,Healthcare,21 46,Saturday,4995.14,CASH
CUST000497,2,Home Kitchen,02 28,Friday,9194.99,UPI
CUST000498,6,Books Stationery,12 20,Saturday,142.00,CASH
CUST000499,4,Grocery,08 35,Monday,1583.21,CASH
CUST000500,1,Food,17 23,Wednesday,418.28,CASH
CUST000501,3,Electronics,01 24,Sunday,45422.83,CASH
CUST000502,5,Healthcare,08 51,Friday,2810.74,CARD
CUST000503,1,Books Stationery,15 22,Wednesday,334.83,CASH
CUST000504,4,Food,19 28,Sunday,498.47,UPI
CUST000505,1,Books Stationery,16 02,Thursday,103.41,CASH
CUST000506,5,Home Kitchen,14 11,Wednesday,3745.00,UPI
CUST000507,6,Fashion,01 40,Friday,2167.90,UPI
CUST000508,3,Sports Fitness,09 11,Thursday,3082.12,CASH
CUST000509,1,Healthcare,09 53,Thursday,2888.14,CASH
CUST000510,1,Food,21 59,Saturday,731.03,UPI
CUST000511,2,Fashion,06 10,Friday,2863.74,CASH
CUST000512,2,Books Stationery,20 00,Tuesday,826.84,UPI
CUST000513,1,Grocery,12 27,Thursday,575.00,UPI
CUST000514,6,Fashion,07 51,Monday,1381.41,UPI
CUST000515,2,Healthcare,03 28,Sunday,3139.35,CASH
CUST000516,2,Fashion,19 41,Saturday,3798.52,CARD
CUST000517,4,Toys Games,13 09,Thursday,4556.94,CASH
CUST000518,5,Fashion,02 28,Friday,3860.13,UPI
CUST000519,2,Electronics,01 09,Saturday,40880.18,CARD
CUST000520,6,Sports Fitness,15 38,Saturday,684.88,CASH
CUST000521,2,Toys Games,08 43,Friday,4604.32,UPI
CUST000522,2,Sports Fitness,11 52,Thursday,501.52,CARD
CUST000523,1,Food,23 23,Sunday,199.85,CASH
CUST000524,3,Healthcare,06 12,Saturday,3153.77,CASH
CUST000525,4,Grocery,01 13,Friday,2675.58,UPI
CUST000526,2,Toys Games,18 34,Tuesday,4187.52,CASH
CUST000527,3,Healthcare,10 00,Tuesday,192.08,CASH
CUST000528,2,Grocery,01 46,Sunday,2434.69,CARD
CUST000529,6,Electronics,11 17,Thursday,18893.21,CASH
CUST000530,3,Grocery,05 51,Tuesday,282.68,CASH
CUST000531,1,Toys Games,00 18,Wednesday,1295.76,CARD
CUST000532,1,Healthcare,13 03,Friday,3140.43,UPI
CUST000533,1,Toys Games,02 53,Saturday,4619.23,CARD
CUST000534,3,Toys Games,11 28,Monday,2722.54,UPI
CUST000535,2,Food,17 35,Saturday,145.75,CARD
CUST000536,1,Books Stationery,17 52,Monday,907.41,CASH
CUST000537,3,Beauty Personal Care,08 37,Monday,2987.58,UPI
CUST000538,1,Electronics,02 54,Tuesday,3584.01,UPI
CUST000539,5,Grocery,01 28,Sunday,2567.54,UPI
CUST000540,1,Books Stationery,19 04,Saturday,1827.03,UPI
CUST000541,6,Home Kitchen,11 31,Wednesday,2046.71,CARD
CUST000542,2,Food,07 57,Thursday,697.73,UPI
CUST000543,5,Toys Games,14 09,Saturday,3960.38,UPI
CUST000544,3,Beauty Personal Care,09 55,Sunday,476.43,CASH
CUST000545,5,Grocery,12 37,Wednesday,1867.75,CARD
CUST000546,4,Books Stationery,20 03,Monday,1849.43,CASH
CUST000547,4,Books Stationery,13 42,Saturday,206.74,UPI
CUST000548,1,Books Stationery,18 59,Wednesday,693.89,CASH
CUST000549,2,Sports Fitness,19 00,Tuesday,6411.97,CASH
CUST000550,1,Books Stationery,02 01,Friday,833.52,UPI
CUST000551,1,Home Kitchen,13 17,Wednesday,8878.83,UPI
CUST000552,5,Electronics,10 16,Tuesday,18021.43,CARD
CUST000553,2,Toys Games,20 30,Friday,560.80,UPI
CUST000554,1,Beauty Personal Care,01 09,Sunday,1855.19,UPI
CUST000555,2,Toys Games,10 14,Thursday,2381.54,CARD
CUST000556,2,Sports Fitness,21 10,Monday,12002.00,UPI
CUST000557,4,Healthcare,02 13,Saturday,3060.47,CARD
CUST000558,1,Healthcare,01 58,Tuesday,505.85,UPI
CUST000559,3,Grocery,12 05,Monday,1776.29,CASH
CUST000560,3,Sports Fitness,04 33,Tuesday,3579.79,UPI
CUST000561,4,Fashion,19 29,Wednesday,3724.87,UPI
CUST000562,5,Sports Fitness,01 03,Sunday,9327.71,CARD
CUST000563,1,Healthcare,04 37,Thursday,2178.67,CARD
CUST000564,1,Books Stationery,18 45,Friday,1860.22,UPI
CUST000565,3,Grocery,13 45,Monday,2547.69,UPI
CUST000566,1,Sports Fitness,21 32,Saturday,9140.70,UPI
CUST000567,2,Electronics,21 27,Saturday,9462.36,CARD
CUST000568,5,Toys Games,22 24,Thursday,1059.47,CASH
CUST000569,3,Books Stationery,20 39,Saturday,1001.26,UPI
CUST000570,5,Electronics,03 08,Saturday,22938.56,CASH
CUST000571,3,Toys Games,20 09,Sunday,1614.87,UPI
CUST000572,4,Beauty Personal Care,03 26,Wednesday,1714.94,CARD
CUST000573,5,Electronics,18 01,Saturday,5563.41,CARD
CUST000574,5,Books Stationery,15 51,Friday,979.12,CASH
CUST000575,3,Toys Games,03 04,Thursday,1437.70,CASH
CUST000576,3,Books Stationery,02 37,Saturday,1883.44,CASH
CUST000577,1,Food,07 32,Saturday,259.90,CASH
CUST000578,6,Home Kitchen,21 04,Monday,4042.09,CASH
CUST000579,3,Electronics,13 29,Tuesday,27042.42,CASH
CUST000580,6,Sports Fitness,01 09,Tuesday,6181.36,UPI
CUST000581,6,Healthcare,03 33,Wednesday,1442.64,CARD
CUST000582,2,Grocery,08 48,Friday,1760.55,CARD
CUST000583,6,Books Stationery,13 16,Saturday,1944.73,CASH
CUST000584,3,Grocery,22 12,Wednesday,2803.69,CARD
CUST000585,2,Books Stationery,08 05,Tuesday,1727.88,UPI
CUST000586,5,Toys Games,01 51,Sunday,2288.72,CARD
CUST000587,5,Beauty Personal Care,21 41,Thursday,1877.00,CARD
CUST000588,5,Fashion,13 56,Tuesday,2086.38,UPI
CUST000589,2,Toys Games,09 38,Thursday,506.54,CARD
CUST000590,2,Fashion,16 56,Friday,3795.12,CASH
CUST000591,6,Grocery,05 34,Thursday,1671.49,CASH
CUST000592,1,Healthcare,22 13,Wednesday,3860.78,CARD
CUST000593,5,Grocery,19 31,Friday,2516.37,CASH
CUST000594,2,Sports Fitness,10 37,Monday,3130.02,CARD
CUST000595,2,Books Stationery,09 40,Wednesday,1760.60,CASH
CUST000596,1,Electronics,01 14,Thursday,37648.28,CASH
CUST000597,3,Electronics,00 25,Saturday,25737.66,CARD
CUST000598,1,Sports Fitness,05 04,Wednesday,11284.93,CARD
CUST000599,3,Toys Games,11 59,Thursday,663.82,CARD
CUST000600,2,Home Kitchen,22 55,Sunday,8836.32,CASH
CUST000601,5,Electronics,16 04,Friday,33877.91,CARD
CUST000602,5,Toys Games,06 20,Sunday,4839.30,UPI
CUST000603,4,Sports Fitness,14 26,Tuesday,13618.66,UPI
CUST000604,1,Grocery,20 46,Sunday,605.33,CASH
CUST000605,1,Home Kitchen,09 04,Friday,6838.80,UPI
CUST000606,6,Electronics,00 31,Tuesday,30522.01,UPI
CUST000607,4,Books Stationery,13 09,Wednesday,1661.30,UPI
CUST000608,1,Electronics,05 41,Sunday,3986.73,UPI
CUST000609,3,Grocery,10 17,Tuesday,2551.26,UPI
CUST000610,3,Fashion,04 50,Wednesday,1130.66,UPI
CUST000611,2,Electronics,04 39,Saturday,4935.86,CASH
CUST000612,6,Food,16 26,Friday,307.24,CASH
CUST000613,3,Electronics,11 31,Thursday,3355.38,CARD
CUST000614,5,Food,16 48,Monday,294.45,UPI
CUST000615,2,Electronics,19 00,Saturday,29945.40,UPI
CUST000616,2,Toys Games,05 58,Thursday,2651.03,UPI
CUST000617,4,Home Kitchen,20 21,Monday,9260.36,CARD
CUST000618,6,Electronics,21 26,Saturday,18914.78,CARD
CUST000619,3,Grocery,09 30,Wednesday,986.64,UPI
CUST000620,5,Home Kitchen,15 25,Monday,8378.53,CASH
CUST000621,2,Home Kitchen,03 34,Sunday,3604.09,CASH
CUST000622,5,Electronics,04 28,Tuesday,36827.76,CARD
CUST000623,1,Food,07 49,Friday,295.58,UPI
CUST000624,5,Toys Games,08 55,Sunday,3558.09,CARD
CUST000625,3,Food,09 32,Wednesday,699.33,CARD
CUST000626,6,Healthcare,11 32,Wednesday,4592.50,CARD
CUST000627,1,Food,23 44,Tuesday,518.71,CARD
CUST000628,2,Home Kitchen,23 23,Sunday,7699.79,CASH
CUST000629,3,Electronics,14 48,Thursday,35167.72,CASH
CUST000630,3,Sports Fitness,18 39,Monday,13008.40,CARD
CUST000631,1,Toys Games,10 46,Friday,1522.76,CARD
CUST000632,1,Books Stationery,22 04,Wednesday,228.54,CARD
CUST000633,1,Healthcare,07 50,Friday,1192.60,CARD
CUST000634,1,Grocery,17 42,Thursday,336.80,UPI
CUST000635,2,Home Kitchen,21 24,Wednesday,9625.71,CASH
CUST000636,2,Fashion,08 11,Monday,1571.81,CARD
CUST000637,6,Food,21 02,Monday,673.76,UPI
CUST000638,4,Home Kitchen,12 30,Tuesday,1897.43,CASH
CUST000639,3,Sports Fitness,00 02,Monday,14332.38,UPI
CUST000640,2,Sports Fitness,11 57,Thursday,13223.38,CASH
CUST000641,4,Grocery,01 44,Monday,2736.51,CARD
CUST000642,5,Books Stationery,08 02,Friday,282.83,CASH
CUST000643,1,Fashion,06 21,Saturday,1516.85,UPI
CUST000644,6,Healthcare,21 50,Sunday,4786.27,CASH
CUST000645,4,Fashion,08 29,Tuesday,1596.36,CARD
CUST000646,3,Beauty Personal Care,10 22,Wednesday,1770.21,UPI
CUST000647,6,Grocery,12 02,Tuesday,423.77,CASH
CUST000648,2,Toys Games,03 00,Monday,3771.48,CASH
CUST000649,5,Electronics,11 10,Friday,6503.86,UPI
CUST000650,5,Grocery,07 49,Monday,2705.19,CASH
CUST000651,5,Food,21 12,Sunday,701.66,CARD
CUST000652,5,Books Stationery,23 25,Wednesday,1780.01,UPI
CUST000653,6,Beauty Personal Care,20 47,Sunday,1184.12,CASH
CUST000654,5,Fashion,17 44,Tuesday,1472.51,CASH
CUST000655,4,Electronics,08 41,Wednesday,11999.14,CARD
CUST000656,2,Electronics,18 25,Friday,21665.02,CASH
CUST000657,4,Grocery,05 30,Tuesday,2603.94,CARD
CUST000658,6,Grocery,11 20,Sunday,1014.96,CARD
CUST000659,2,Beauty Personal Care,06 47,Saturday,612.89,CARD
CUST000660,6,Healthcare,05 05,Wednesday,3915.08,UPI
CUST000661,2,Books Stationery,09 16,Friday,438.86,CASH
CUST000662,2,Grocery,04 29,Monday,2388.18,CASH
CUST000663,6,Electronics,01 38,Thursday,9864.66,CARD
CUST000664,6,Fashion,22 39,Sunday,4969.01,CASH
CUST000665,3,Healthcare,08 16,Tuesday,886.33,CARD
CUST000666,3,Home Kitchen,22 42,Wednesday,2289.24,CARD
CUST000667,5,Food,23 11,Thursday,481.97,CASH
CUST000668,4,Sports Fitness,02 51,Monday,11064.99,CARD
CUST000669,1,Home Kitchen,18 04,Tuesday,962.62,CARD
CUST000670,1,Books Stationery,11 14,Monday,1553.63,CARD
CUST000671,2,Books Stationery,23 29,Monday,932.01,CARD
CUST000672,5,Grocery,21 18,Thursday,572.68,CASH
CUST000673,2,Food,12 46,Wednesday,545.52,UPI
CUST000674,6,Electronics,23 59,Saturday,1673.37,CARD
CUST000675,1,Home Kitchen,06 44,Thursday,795.11,CASH
CUST000676,3,Home Kitchen,22 16,Saturday,8635.84,CARD
CUST000677,2,Books Stationery,09 41,Tuesday,991.93,CASH
CUST000678,5,Fashion,21 26,Saturday,3474.43,CARD
CUST000679,3,Home Kitchen,16 52,Thursday,6463.48,CARD
CUST000680,1,Healthcare,19 32,Wednesday,4854.15,UPI
CUST000681,5,Grocery,21 36,Friday,1701.50,UPI
CUST000682,4,Electronics,00 47,Sunday,3759.57,CASH
CUST000683,5,Beauty Personal Care,19 39,Monday,1383.15,CASH
CUST000684,1,Food,08 31,Monday,385.10,CARD
CUST000685,5,Healthcare,13 48,Sunday,1413.29,UPI
CUST000686,3,Grocery,02 43,Wednesday,915.25,CARD
CUST000687,3,Books Stationery,13 20,Tuesday,769.74,CARD
CUST000688,6,Beauty Personal Care,22 31,Wednesday,1736.95,UPI
CUST000689,1,Healthcare,21 13,Monday,4616.45,UPI
CUST000690,6,Home Kitchen,21 18,Tuesday,6599.95,CASH
CUST000691,2,Sports Fitness,18 24,Tuesday,9029.68,CARD
CUST000692,6,Beauty Personal Care,11 23,Monday,893.10,UPI
CUST000693,4,Sports Fitness,18 03,Sunday,6085.01,CASH
CUST000694,1,Healthcare,02 32,Sunday,4323.80,UPI
CUST000695,3,Electronics,04 01,Tuesday,1541.58,CARD
CUST000696,3,Fashion,01 28,Tuesday,4250.12,CASH
CUST000697,1,Beauty Personal Care,22 42,Sunday,2538.75,CARD
CUST000698,2,Food,22 14,Tuesday,624.46,CARD
CUST000699,3,Fashion,18 29,Sunday,1554.14,CARD
CUST000700,1,Fashion,03 28,Saturday,4952.71,CARD
CUST000701,2,Electronics,17 16,Friday,16646.86,UPI
CUST000702,5,Books Stationery,19 20,Wednesday,431.94,CASH
CUST000703,5,Fashion,23 25,Wednesday,3847.00,UPI
CUST000704,1,Healthcare,19 15,Thursday,929.07,UPI
CUST000705,1,Books Stationery,09 14,Saturday,478.51,UPI
CUST000706,6,Books Stationery,18 10,Wednesday,1263.24,CASH
CUST000707,6,Home Kitchen,19 22,Sunday,3870.67,CASH
CUST000708,3,Grocery,19 42,Sunday,1951.24,CARD
CUST000709,3,Books Stationery,01 07,Wednesday,1628.25,CASH
CUST000710,1,Electronics,19 39,Monday,35397.14,UPI
CUST000711,5,Electronics,17 41,Wednesday,35889.08,CASH
CUST000712,3,Grocery,10 03,Monday,2921.02,CARD
CUST000713,6,Healthcare,00 30,Friday,1232.50,UPI
CUST000714,2,Grocery,21 08,Thursday,1728.18,UPI
CUST000715,5,Electronics,14 17,Wednesday,39198.48,CASH
CUST000716,2,Healthcare,11 28,Saturday,2676.90,CARD
CUST000717,1,Toys Games,07 05,Sunday,2682.94,CARD
CUST000718,6,Beauty Personal Care,00 44,Monday,1658.58,CASH
CUST000719,4,Grocery,14 18,Wednesday,1035.99,CASH
CUST000720,1,Sports Fitness,09 21,Wednesday,14164.62,UPI
CUST000721,2,Beauty Personal Care,00 03,Friday,1425.42,UPI
CUST000722,3,Sports Fitness,12 39,Sunday,2596.69,UPI
CUST000723,5,Toys Games,17 28,Monday,3090.01,CASH
CUST000724,5,Sports Fitness,04 40,Tuesday,2078.70,CARD
CUST000725,2,Beauty Personal Care,21 02,Wednesday,2215.80,CASH
CUST000726,5,Fashion,00 01,Thursday,3944.13,UPI
CUST000727,6,Electronics,02 36,Monday,4020.51,CASH
CUST000728,2,Electronics,19 32,Tuesday,32983.01,UPI
CUST000729,2,Electronics,20 08,Sunday,9374.14,UPI
CUST000730,3,Fashion,06 36,Thursday,3624.37,UPI
CUST000731,5,Healthcare,00 23,Wednesday,3823.47,UPI
CUST000732,2,Toys Games,04 58,Monday,1021.25,UPI
CUST000733,1,Food,21 38,Sunday,634.31,UPI
CUST000734,5,Beauty Personal Care,16 12,Saturday,2894.94,CASH
CUST000735,2,Grocery,14 13,Monday,1010.09,CASH
CUST000736,2,Home Kitchen,13 37,Wednesday,6005.75,CASH
CUST000737,5,Toys Games,12 20,Tuesday,3693.19,UPI
CUST000738,1,Toys Games,08 13,Saturday,3967.02,CARD
CUST000739,2,Electronics,11 25,Tuesday,30342.87,CARD
CUST000740,2,Fashion,06 22,Friday,1572.64,CASH
CUST000741,6,Home Kitchen,19 17,Saturday,3908.76,CARD
CUST000742,2,Fashion,12 09,Friday,3029.21,UPI
CUST000743,4,Fashion,23 05,Sunday,808.21,CASH
CUST000744,1,Sports Fitness,03 12,Saturday,9021.90,UPI
CUST000745,5,Books Stationery,02 04,Sunday,1698.76,CASH
CUST000746,6,Grocery,08 29,Thursday,1325.64,CARD
CUST000747,3,Beauty Personal Care,07 38,Friday,1817.42,CASH
CUST000748,6,Food,05 35,Wednesday,338.39,CARD
CUST000749,1,Books Stationery,02 24,Thursday,1891.15,CASH
CUST000750,2,Books Stationery,20 47,Saturday,337.09,CARD
CUST000751,4,Sports Fitness,08 40,Tuesday,13684.36,UPI
CUST000752,3,Sports Fitness,10 00,Saturday,8447.74,CARD
CUST000753,5,Sports Fitness,07 08,Thursday,12102.14,CASH
CUST000754,6,Healthcare,11 17,Saturday,4152.77,UPI
CUST000755,1,Home Kitchen,22 41,Saturday,1393.40,CARD
CUST000756,2,Electronics,03 06,Wednesday,22605.44,UPI
CUST000757,4,Electronics,08 33,Saturday,46629.28,CASH
CUST000758,2,Toys Games,06 11,Tuesday,968.42,UPI
CUST000759,2,Healthcare,15 42,Sunday,1236.58,UPI
CUST000760,2,Grocery,11 12,Wednesday,1999.55,UPI
CUST000761,3,Grocery,04 48,Wednesday,2390.46,CASH
CUST000762,3,Beauty Personal Care,02 46,Friday,2140.18,UPI
CUST000763,1,Home Kitchen,07 30,Tuesday,1202.55,CASH
CUST000764,1,Sports Fitness,16 09,Wednesday,6796.97,CARD
CUST000765,4,Beauty Personal Care,19 39,Saturday,1775.09,CARD
CUST000766,5,Food,11 50,Wednesday,191.22,UPI
CUST000767,4,Fashion,09 05,Thursday,4261.19,CARD
CUST000768,1,Food,13 22,Friday,256.51,CARD
CUST000769,3,Books Stationery,17 45,Tuesday,1859.96,CARD
CUST000770,4,Fashion,05 57,Sunday,1308.47,CARD
CUST000771,5,Beauty Personal Care,12 18,Saturday,1168.53,CARD
CUST000772,3,Beauty Personal Care,03 33,Tuesday,2524.59,CARD
CUST000773,2,Grocery,08 57,Monday,774.99,CARD
CUST000774,4,Fashion,13 43,Thursday,1332.88,CASH
CUST000775,6,Food,13 36,Tuesday,249.46,CASH
CUST000776,2,Beauty Personal Care,19 12,Thursday,1234.25,CASH
CUST000777,5,Home Kitchen,06 39,Tuesday,9853.64,CASH
CUST000778,5,Fashion,17 35,Monday,867.85,CASH
CUST000779,5,Books Stationery,19 33,Saturday,226.39,CASH
CUST000780,4,Food,11 32,Thursday,116.33,CASH
CUST000781,2,Toys Games,22 45,Tuesday,3427.44,CASH
CUST000782,4,Food,07 06,Thursday,310.14,CARD
CUST000783,3,Beauty Personal Care,21 16,Thursday,811.34,CARD
CUST000784,1,Food,08 24,Thursday,488.57,CARD
CUST000785,5,Home Kitchen,15 15,Thursday,2343.76,CARD
CUST000786,3,Beauty Personal Care,02 35,Tuesday,465.13,CASH
CUST000787,1,Toys Games,12 05,Saturday,3617.50,CARD
CUST000788,4,Toys Games,03 57,Sunday,4104.61,CASH
CUST000789,2,Home Kitchen,14 55,Saturday,2766.82,CARD
CUST000790,6,Toys Games,03 20,Sunday,1818.63,CASH
CUST000791,5,Sports Fitness,16 24,Wednesday,14756.16,CASH
CUST000792,4,Electronics,19 14,Saturday,24268.46,CASH
CUST000793,3,Home Kitchen,09 53,Sunday,6337.99,CASH
CUST000794,4,Books Stationery,18 13,Saturday,1180.42,CASH
CUST000795,3,Electronics,17 03,Friday,39337.22,CARD
CUST000796,4,Electronics,18 34,Sunday,33318.36,CARD
CUST000797,4,Home Kitchen,08 04,Thursday,8135.21,CARD
CUST000798,5,Toys Games,09 55,Sunday,4854.20,UPI
CUST000799,3,Healthcare,00 52,Thursday,3709.00,CASH
CUST000800,1,Beauty Personal Care,06 26,Monday,1331.48,CARD
CUST000801,1,Beauty Personal Care,05 37,Monday,2244.36,CARD
CUST000802,2,Healthcare,17 10,Sunday,4176.50,CARD
CUST000803,6,Healthcare,11 14,Monday,1433.02,CASH
CUST000804,1,Books Stationery,02 36,Saturday,1792.95,UPI
CUST000805,1,Sports Fitness,20 00,Monday,12892.06,CASH
CUST000806,1,Healthcare,20 04,Monday,2855.77,CASH
CUST000807,4,Healthcare,11 23,Tuesday,4222.45,CASH
CUST000808,5,Beauty Personal Care,12 30,Wednesday,1823.77,CASH
CUST000809,2,Sports Fitness,19 13,Wednesday,6700.10,CASH
CUST000810,2,Toys Games,12 26,Friday,4814.48,CARD
CUST000811,2,Electronics,22 53,Wednesday,12140.75,CARD
CUST000812,1,Toys Games,00 39,Thursday,4876.04,CARD
CUST000813,2,Sports Fitness,17 12,Thursday,6290.50,UPI
CUST000814,3,Fashion,09 13,Friday,1384.52,CASH
CUST000815,6,Healthcare,14 04,Saturday,2874.48,UPI
CUST000816,4,Electronics,14 31,Thursday,35415.49,CARD
CUST000817,1,Sports Fitness,03 16,Thursday,9372.77,CARD
CUST000818,3,Beauty Personal Care,15 14,Tuesday,2841.74,CASH
CUST000819,4,Food,07 53,Wednesday,100.96,CARD
CUST000820,2,Home Kitchen,06 23,Wednesday,6978.54,CARD
CUST000821,6,Toys Games,02 02,Wednesday,3365.58,CARD
CUST000822,6,Fashion,17 47,Thursday,1636.06,UPI
CUST000823,1,Healthcare,10 46,Monday,1036.42,CASH
CUST000824,3,Fashion,02 28,Wednesday,2655.62,CASH
CUST000825,5,Books Stationery,20 16,Monday,1696.03,CARD
CUST000826,6,Beauty Personal Care,22 53,Tuesday,932.87,CARD
CUST000827,5,Books Stationery,22 55,Sunday,1189.06,UPI
CUST000828,6,Beauty Personal Care,19 32,Sunday,1006.64,UPI
CUST000829,6,Electronics,22 00,Sunday,12491.02,CASH
CUST000830,1,Sports Fitness,13 44,Tuesday,911.51,CASH
CUST000831,5,Fashion,15 06,Saturday,2006.39,CASH
CUST000832,2,Fashion,13 38,Thursday,4105.47,CASH
CUST000833,3,Toys Games,19 21,Wednesday,231.17,CASH
CUST000834,3,Grocery,10 45,Thursday,712.12,CARD
CUST000835,6,Toys Games,08 18,Wednesday,3042.54,UPI
CUST000836,1,Sports Fitness,04 19,Thursday,12512.71,UPI
CUST000837,6,Sports Fitness,13 28,Saturday,11210.76,UPI
CUST000838,5,Grocery,03 53,Tuesday,1108.67,CARD
CUST000839,2,Fashion,07 14,Sunday,944.98,CARD
CUST000840,3,Sports Fitness,11 43,Saturday,925.81,CARD
CUST000841,3,Fashion,19 53,Saturday,671.68,CASH
CUST000842,4,Books Stationery,08 13,Monday,596.96,UPI
CUST000843,1,Healthcare,08 49,Thursday,3284.52,CARD
CUST000844,6,Healthcare,17 46,Thursday,464.86,CASH
CUST000845,1,Food,16 04,Thursday,416.13,CARD
CUST000846,5,Books Stationery,23 22,Saturday,340.62,CASH
CUST000847,3,Beauty Personal Care,17 38,Thursday,1094.23,UPI
CUST000848,6,Sports Fitness,21 25,Thursday,1014.92,CASH
CUST000849,2,Healthcare,12 16,Saturday,4973.95,CARD
CUST000850,5,Fashion,08 09,Saturday,814.57,CASH
CUST000851,3,Electronics,13 42,Friday,34326.49,CASH
CUST000852,4,Books Stationery,09 36,Friday,285.56,CASH
CUST000853,6,Food,21 38,Thursday,94.08,UPI
CUST000854,4,Toys Games,10 19,Thursday,2750.32,CARD
CUST000855,2,Healthcare,16 10,Saturday,4619.43,CARD
CUST000856,5,Food,17 00,Sunday,669.87,CASH
CUST000857,2,Sports Fitness,06 46,Sunday,6733.82,CASH
CUST000858,5,Food,12 14,Tuesday,287.68,CASH
CUST000859,5,Sports Fitness,02 55,Monday,14227.59,UPI
CUST000860,1,Food,20 58,Sunday,711.19,UPI
CUST000861,6,Beauty Personal Care,01 55,Tuesday,274.62,UPI
CUST000862,6,Beauty Personal Care,17 47,Wednesday,2149.99,UPI
CUST000863,2,Beauty Personal Care,11 02,Sunday,2921.40,UPI
CUST000864,1,Fashion,04 50,Saturday,2854.05,UPI
CUST000865,6,Books Stationery,07 54,Monday,1604.59,UPI
CUST000866,6,Home Kitchen,08 35,Wednesday,9175.92,CASH
CUST000867,3,Sports Fitness,10 36,Thursday,13354.90,CASH
CUST000868,4,Electronics,12 59,Wednesday,45762.35,UPI
CUST000869,4,Food,03 40,Thursday,378.63,UPI
